Id,SalePrice
1891,137512.53616
1892,91166.851574
1893,158738.69592
1894,145897.78158
1895,152754.29541
1896,124170.93666
1897,102278.90699
1898,108154.23205
1899,160370.84731
1900,160543.3045
1901,177951.26129
1902,169093.68293
1903,234056.53421
1904,146565.25972
1905,198784.84198
1906,182619.93292
1907,230576.2174
1908,10000
1909,10000
1910,10000
1911,218406.40579
1912,333836.18875
1913,153781.87321
1914,58907.101697
1915,365279.18847
1916,44394.201915
1917,219418.63968
1918,129022.13709
1919,159495.67788
1920,151204.30189
1921,394063.68626
1922,348991.72561
1923,222564.43932
1924,216748.99739
1925,193168.16571
1926,383950.46201
1927,133948.03203
1928,146554.48947
1929,118708.84351
1930,117713.41279
1931,119990.04159
1932,126207.20805
1933,186172.033
1934,183423.96389
1935,164856.5661
1936,213341.43198
1937,176474.09128
1938,176681.89716
1939,282945.37689
1940,211029.7369
1941,160318.91025
1942,187531.7331
1943,240613.286
1944,376739.67902
1945,419714.29463
1946,151841.59164
1947,379755.55654
1948,166840.0938
1949,255543.1669
1950,192604.53439
1951,248492.74655
1952,218264.65146
1953,161273.4544
1954,200675.16726
1955,130512.65528
1956,285423.66393
1957,157514.4838
1958,257026.17191
1959,153830.20558
1960,115043.65091
1961,101394.18274
1962,100408.41287
1963,107329.49243
1964,110486.6586
1965,150201.82974
1966,147510.33638
1967,295490.04737
1968,416108.89314
1969,406645.56531
1970,409761.7176
1971,447731.21118
1972,363446.20989
1973,283574.06974
1974,333995.60833
1975,558979.29873
1976,263233.86389
1977,346955.40544
1978,352978.08863
1979,322372.39854
1980,192193.21518
1981,357542.33161
1982,212689.04944
1983,196415.03325
1984,184876.90211
1985,222547.57269
1986,203592.68854
1987,217492.80388
1988,169901.70008
1989,190985.30464
1990,208212.9821
1991,227040.60514
1992,217655.75864
1993,169853.52591
1994,246355.56807
1995,179992.37912
1996,273646.40287
1997,349002.05877
1998,325600.70037
1999,303302.5018
2000,317126.32345
2001,275738.23475
2002,265802.00288
2003,240402.60692
2004,263377.98344
2005,255419.05048
2006,224143.51791
2007,240456.82972
2008,220014.36305
2009,188715.17297
2010,195756.7282
2011,162174.73075
2012,176643.86899
2013,176010.71294
2014,186315.55133
2015,202959.63712
2016,186211.85382
2017,193540.22176
2018,108703.43228
2019,135627.73096
2020,96924.300154
2021,95360.013997
2022,205819.9371
2023,144531.14108
2024,294826.83948
2025,368248.36729
2026,169280.81479
2027,148048.56569
2028,153136.83302
2029,166366.6736
2030,269127.97502
2031,243704.48605
2032,276747.94972
2033,264670.14117
2034,171756.54507
2035,218725.18601
2036,197077.17342
2037,202355.31197
2038,315706.47903
2039,215652.21711
2040,281315.51448
2041,326999.46674
2042,208198.19638
2043,173170.75347
2044,170967.2034
2045,207808.77843
2046,151488.05523
2047,148343.96686
2048,122670.84281
2049,153481.50504
2050,180968.04063
2051,100290.70395
2052,105493.22431
2053,143896.75334
2054,89510.448487
2055,165036.87744
2056,140450.53964
2057,115496.16252
2058,207154.81617
2059,123868.8042
2060,174916.39892
2061,183828.32751
2062,128533.04467
2063,105404.37865
2064,131628.58845
2065,114178.85229
2066,165718.77785
2067,134214.782
2068,158097.86189
2069,88836.730597
2070,112578.63256
2071,76639.07775
2072,112248.57209
2073,133249.72359
2074,175024.69373
2075,171122.86884
2076,107136.04648
2077,144431.83189
2078,118854.47492
2079,133207.03072
2080,118163.89383
2081,134470.18729
2082,152535.98275
2083,151542.889
2084,102405.54215
2085,115732.7458
2086,126520.98433
2087,127746.175
2088,91901.089742
2089,67007.373287
2090,128682.97114
2091,88884.522552
2092,128344.02922
2093,164949.01075
2094,117490.66067
2095,122934.89266
2096,75257.91521
2097,104214.52911
2098,141604.44049
2099,17447.71016
2100,81344.92452
2101,91005.139251
2102,141256.05586
2103,80563.233659
2104,148292.98959
2105,136291.36702
2106,33734.473496
2107,205169.04058
2108,117931.35402
2109,108461.33913
2110,135581.017
2111,168028.76057
2112,151958.78063
2113,140651.55236
2114,129743.20055
2115,181657.95737
2116,110076.88439
2117,157408.6291
2118,135126.41541
2119,121464.26446
2120,116385.74366
2121,10000
2122,109181.45011
2123,100639.6032
2124,197308.73292
2125,142523.05809
2126,141743.47409
2127,183198.76292
2128,143157.17769
2129,94381.835278
2130,141741.94743
2131,174714.11795
2132,110332.37924
2133,118319.40324
2134,106042.57664
2135,77270.380323
2136,44198.89467
2137,104443.42478
2138,124606.49664
2139,140016.67204
2140,142578.55534
2141,161294.13961
2142,128328.18288
2143,123088.26513
2144,79804.73111
2145,142024.40985
2146,191635.0802
2147,124031.2349
2148,131882.55737
2149,138006.62109
2150,224476.38481
2151,108752.0395
2152,202557.88495
2153,177576.53727
2154,112805.19553
2155,147894.17856
2156,264541.91743
2157,224753.98868
2158,224781.92702
2159,208411.6185
2160,181919.32911
2161,221903.53752
2162,359860.68483
2163,358777.27338
2164,231226.91714
2165,199939.84312
2166,155875.38528
2167,236143.96721
2168,196673.27048
2169,202173.70373
2170,212406.12914
2171,161094.25233
2172,135917.67213
2173,164545.73433
2174,224700.98454
2175,261568.97697
2176,311209.86473
2177,234170.58896
2178,209953.34373
2179,135621.08753
2180,239843.24274
2181,198975.74571
2182,210537.0191
2183,193652.59471
2184,117103.06363
2185,119238.13138
2186,157063.86904
2187,140562.80551
2188,159467.45635
2189,338967.79835
2190,85468.435145
2191,85420.973377
2192,68607.189115
2193,118858.08191
2194,118026.50495
2195,102047.32205
2196,113629.98244
2197,114095.40542
2198,153700.14658
2199,153226.57384
2200,149071.55201
2201,140073.772
2202,210801.69036
2203,140265.67661
2204,200914.56895
2205,135352.99743
2206,157101.6514
2207,188038.2232
2208,254287.16539
2209,235286.75437
2210,10000
2211,121584.1091
2212,129722.32928
2213,113646.31749
2214,148357.2213
2215,95612.461584
2216,172840.87822
2217,43574.834322
2218,102121.70063
2219,95846.86271
2220,78628.642858
2221,365279.18847
2222,313650.49297
2223,270860.21675
2224,187847.65113
2225,128378.59488
2226,185548.46535
2227,187998.01762
2228,274899.98639
2229,238591.75612
2230,134087.8175
2231,201917.73683
2232,168909.36365
2233,183000.40346
2234,246230.10167
2235,246319.70772
2236,247417.62015
2237,298639.24815
2238,187155.38828
2239,117570.63804
2240,161996.32205
2241,123561.38204
2242,122717.16393
2243,132341.07537
2244,98278.043092
2245,108699.872
2246,146348.20279
2247,129317.49747
2248,119089.91569
2249,119582.941
2250,123652.18656
2251,122388.81194
2252,189856.51426
2253,143309.18249
2254,165670.7648
2255,183175.4227
2256,183780.40726
2257,212123.4667
2258,164449.2541
2259,168349.05571
2260,154136.34038
2261,222318.06132
2262,251227.12781
2263,377788.66709
2264,445705.94766
2265,182014.78072
2266,339937.67921
2267,389441.16604
2268,446665.76828
2269,142985.80809
2270,178393.64139
2271,219186.75865
2272,198826.89542
2273,165759.538
2274,167544.87985
2275,162569.1344
2276,192985.05674
2277,194562.90066
2278,153787.45304
2279,133791.61168
2280,115262.47507
2281,151073.01392
2282,165526.47872
2283,111716.06752
2284,137594.52526
2285,159706.06574
2286,127959.26232
2287,403812.32758
2288,290284.7436
2289,349601.41714
2290,455061.78443
2291,346372.41452
2292,423126.72405
2293,475473.14242
2294,390123.99469
2295,444458.84211
2296,280690.57993
2297,383195.93821
2298,367072.1103
2299,347676.99419
2300,324806.33222
2301,318172.95273
2302,257669.84274
2303,246565.0083
2304,252422.16742
2305,211123.86679
2306,200444.59241
2307,201141.33252
2308,218985.6572
2309,318203.5595
2310,208950.4859
2311,208460.00169
2312,187550.51353
2313,172016.58082
2314,187751.06872
2315,182603.71279
2316,198005.52218
2317,199094.20845
2318,190639.35307
2319,188923.54498
2320,198518.50438
2321,239822.75522
2322,200937.33788
2323,198033.65412
2324,153264.13192
2325,220938.4151
2326,162926.19917
2327,205565.25786
2328,219990.30546
2329,185982.79747
2330,172889.76235
2331,339450.62647
2332,409677.22643
2333,325293.28242
2334,278148.32591
2335,306223.2736
2336,323070.49454
2337,221963.81823
2338,262929.03224
2339,218425.37677
2340,406048.94952
2341,227535.48478
2342,244335.60932
2343,232421.2593
2344,213014.04287
2345,229676.15475
2346,221653.79841
2347,211612.20848
2348,249439.74323
2349,187880.29717
2350,316352.26473
2351,300741.09729
2352,242626.68339
2353,254505.10663
2354,162652.34125
2355,166600.54727
2356,160543.84993
2357,192702.26345
2358,194007.67322
2359,116288.04595
2360,107394.18448
2361,142882.70696
2362,274310.70911
2363,164040.0958
2364,160606.12243
2365,212896.8505
2366,186690.97176
2367,218171.43783
2368,235905.2481
2369,217542.87876
2370,163695.1285
2371,171217.36374
2372,195072.19651
2373,281819.42179
2374,307670.32417
2375,232108.99075
2376,302597.52345
2377,348981.94436
2378,135131.23129
2379,224301.28582
2380,144731.94523
2381,160465.63667
2382,194363.27262
2383,194723.78063
2384,229394.03453
2385,155272.83175
2386,133819.65295
2387,134039.51162
2388,97168.662709
2389,118406.40729
2390,125271.87018
2391,130746.05516
2392,111276.0583
2393,161670.36669
2394,146831.06805
2395,200515.17313
2396,144603.53486
2397,223105.95734
2398,102208.42396
2399,67490.303116
2400,59690.693466
2401,125436.70112
2402,128772.18261
2403,140462.29217
2404,137895.32901
2405,143550.6639
2406,142931.64833
2407,128706.50795
2408,133703.12495
2409,117338.4016
2410,184007.31545
2411,109346.87409
2412,163677.9534
2413,126909.07067
2414,175808.59678
2415,135642.60858
2416,124230.77345
2417,129780.74822
2418,124142.93506
2419,121228.03706
2420,113431.93753
2421,154393.59815
2422,108441.71533
2423,117564.26067
2424,158513.09797
2425,201344.70016
2426,129200.33325
2427,137054.42693
2428,163651.34215
2429,105137.67871
2430,147435.51237
2431,108292.96176
2432,136138.62684
2433,136560.76153
2434,126683.24037
2435,156464.95624
2436,103333.83016
2437,97333.48047
2438,110401.7845
2439,100923.4858
2440,123651.83966
2441,108282.06921
2442,89411.201827
2443,118229.50478
2444,108021.25537
2445,80439.916066
2446,134557.02289
2447,180992.73239
2448,129893.12754
2449,99698.35301
2450,153020.11206
2451,137189.19338
2452,190347.10303
2453,97690.717593
2454,118110.44804
2455,119396.98599
2456,164445.46325
2457,136070.62241
2458,136746.24327
2459,111317.06793
2460,136650.28918
2461,139884.42514
2462,139128.49527
2463,128574.67309
2464,188939.49781
2465,142402.88083
2466,106829.37775
2467,134740.62201
2468,73633.611245
2469,74366.60423
2470,203530.05409
2471,214044.78093
2472,178016.20624
2473,98708.255735
2474,64171.176827
2475,213138.63761
2476,93727.865621
2477,103601.98948
2478,155530.73898
2479,100252.1352
2480,153097.36676
2481,120149.49538
2482,98300.811785
2483,113041.03045
2484,108132.78462
2485,124016.29418
2486,143201.85198
2487,181955.69306
2488,152661.29523
2489,151131.89728
2490,140284.98316
2491,101001.98728
2492,167561.69587
2493,145552.59448
2494,161599.7814
2495,101844.65908
2496,230111.81452
2497,165496.61995
2498,101228.83001
2499,90453.389146
2500,112762.37962
2501,149564.34294
2502,163240.91304
2503,93851.091731
2504,191697.83026
2505,209791.27335
2506,238395.28103
2507,276627.15429
2508,238999.14842
2509,208297.23687
2510,205598.31198
2511,176863.77274
2512,224210.92669
2513,206116.7208
2514,231620.66075
2515,143987.69365
2516,166515.81564
2517,149141.10444
2518,152002.92116
2519,235662.78707
2520,202284.47813
2521,188704.71435
2522,216064.62435
2523,120509.69421
2524,128430.32054
2525,147403.06979
2526,141723.37518
2527,118902.36047
2528,124685.31675
2529,149821.44122
2530,123101.16055
2531,263611.64106
2532,219136.26168
2533,191005.85274
2534,242943.12067
2535,287395.73376
2536,230865.19448
2537,239398.71523
2538,189631.81991
2539,192434.72548
2540,187410.82362
2541,176291.32373
2542,168433.89394
2543,126587.10823
2544,113231.91228
2545,117871.94661
2546,134455.23843
2547,135308.70763
2548,180427.2233
2549,149679.36434
2550,708772.28165
2551,139260.12734
2552,122607.44399
2553,72159.273217
2554,97797.835874
2555,102922.55736
2556,86226.543173
2557,84201.93994
2558,202622.5942
2559,161792.11358
2560,149624.26013
2561,152061.72073
2562,151304.25177
2563,163658.15667
2564,188266.42238
2565,143848.42982
2566,166703.46604
2567,123913.21416
2568,208662.21187
2569,215542.42724
2570,10000
2571,202670.92731
2572,10000
2573,227298.60185
2574,367558.27733
2575,138015.75745
2576,140951.69191
2577,140779.20297
2578,88546.412843
2579,49722.447212
2580,118850.96677
2581,120397.50119
2582,138821.70783
2583,288213.06855
2584,163154.13489
2585,167169.11797
2586,203522.07659
2587,193389.96132
2588,125511.50119
2589,136556.92389
2590,193005.53602
2591,217744.41396
2592,217425.24525
2593,260742.34133
2594,176512.24494
2595,216826.34248
2596,263975.85655
2597,196142.75361
2598,279538.43474
2599,362144.49465
2600,158461.41014
2601,133383.80828
2602,76175.033883
2603,83521.378665
2604,91395.545976
2605,66445.072783
2606,123937.03741
2607,191832.90998
2608,205759.20222
2609,146138.85536
2610,112458.94124
2611,138246.98272
2612,148710.99549
2613,122550.75306
2614,119822.05233
2615,143848.21814
2616,141318.98321
2617,194655.5794
2618,239533.1672
2619,209600.82566
2620,176405.07513
2621,172227.43559
2622,177927.25354
2623,229242.76568
2624,261638.75161
2625,301442.88506
2626,171103.69788
2627,189349.31147
2628,446963.09173
2629,499230.47592
2630,374924.49416
2631,457324.47376
2632,402831.91182
2633,329746.60423
2634,430936.94628
2635,149691.39125
2636,178318.07494
2637,199712.01961
2638,274969.01717
2639,182212.11567
2640,151723.60668
2641,84700.945254
2642,173284.46037
2643,99101.726352
2644,128310.58631
2645,112934.08006
2646,93944.982662
2647,105599.32149
2648,139624.55797
2649,159500.51931
2650,149266.61775
2651,139545.59374
2652,396416.31282
2653,246916.27264
2654,277565.52634
2655,402188.96111
2656,315742.77511
2657,392105.17331
2658,335965.49423
2659,335326.67929
2660,364058.61146
2661,378756.44234
2662,392548.16531
2663,265903.42557
2664,308651.56595
2665,335051.65657
2666,304555.41918
2667,180377.12199
2668,192298.44792
2669,197104.725
2670,267808.63825
2671,191633.4511
2672,196760.91283
2673,203919.55696
2674,200377.35396
2675,192330.05786
2676,192296.8073
2677,203050.5671
2678,249293.46718
2679,276620.08863
2680,296660.60606
2681,414010.93299
2682,321250.06087
2683,460355.6652
2684,329685.4996
2685,319923.7336
2686,250411.28724
2687,306283.57729
2688,234878.02993
2689,216566.04243
2690,403698.89676
2691,196747.38363
2692,163284.80751
2693,209138.18931
2694,171115.88992
2695,188928.10057
2696,180929.42097
2697,181191.90781
2698,179664.3279
2699,170076.75919
2700,144135.61841
2701,152316.67063
2702,101473.48764
2703,154743.49717
2704,138337.60102
2705,119637.62096
2706,113268.44787
2707,113165.88957
2708,134752.08728
2709,121422.36981
2710,132417.32947
2711,359862.79633
2712,390262.80822
2713,161183.59009
2714,150478.25146
2715,167423.24482
2716,140741.55637
2717,196526.61
2718,221512.40119
2719,123177.96084
2720,171620.47093
2721,129025.86799
2722,162090.23691
2723,145803.21537
2724,136605.08132
2725,129031.90324
2726,142516.38582
2727,156498.28295
2728,160018.61792
2729,137822.22824
2730,152372.62076
2731,118957.08918
2732,115941.0247
2733,169591.74979
2734,177680.1019
2735,136399.04284
2736,141598.3897
2737,115391.71779
2738,142012.08298
2739,146143.91621
2740,131123.62053
2741,153205.51087
2742,148116.54264
2743,145441.65669
2744,155714.42087
2745,145373.84894
2746,125118.92284
2747,145381.66403
2748,109317.24454
2749,115572.69424
2750,120468.70439
2751,118239.56605
2752,175924.13874
2753,140570.63199
2754,216819.04468
2755,125953.10166
2756,77055.766496
2757,44965.14102
2758,64453.075304
2759,145830.57567
2760,107493.25326
2761,135615.79413
2762,145196.32737
2763,194195.99357
2764,153683.34214
2765,279458.36781
2766,138982.83762
2767,62321.98649
2768,136477.77745
2769,125758.75563
2770,150563.33832
2771,111404.12748
2772,103801.9847
2773,157710.48749
2774,154717.61459
2775,129441.34644
2776,138939.57396
2777,128873.04917
2778,117392.7653
2779,108433.39309
2780,93589.349475
2781,90312.79275
2782,78670.820294
2783,82091.477651
2784,103213.51899
2785,134085.73028
2786,43109.645985
2787,136989.47347
2788,48956.127681
2789,171276.25886
2790,99233.04997
2791,104687.27182
2792,54814.151291
2793,168106.11653
2794,85922.522354
2795,132600.09428
2796,89972.533201
2797,227821.12774
2798,91464.132069
2799,114516.41059
2800,59879.470898
2801,104086.91077
2802,129684.89307
2803,178428.3171
2804,145419.62028
2805,103051.45747
2806,67419.260926
2807,163799.23129
2808,146255.40848
2809,132806.66959
2810,126368.74879
2811,145822.9384
2812,164145.80546
2813,170423.99197
2814,178479.64811
2815,84784.116601
2816,227876.40575
2817,125027.30999
2818,117410.12341
2819,160270.46424
2820,130588.01024
2821,88929.950408
2822,168192.37658
2823,309726.46954
2824,182600.50855
2825,136057.13724
2826,138951.08457
2827,153077.6944
2828,247948.8507
2829,194277.80501
2830,223929.7842
2831,176732.90664
2832,261238.51316
2833,326562.14125
2834,240978.7127
2835,232579.99114
2836,190783.22903
2837,156233.46106
2838,146094.3284
2839,165774.20568
2840,204946.59019
2841,201154.76356
2842,221991.52317
2843,165404.43507
2844,164284.44551
2845,136626.12075
2846,202560.63021
2847,196928.63157
2848,210721.79277
2849,202648.05848
2850,259070.66276
2851,218921.1393
2852,227722.24365
2853,227903.18538
2854,136319.29719
2855,205940.11531
2856,214443.67967
2857,191187.57669
2858,223607.8859
2859,96152.38982
2860,154311.96155
2861,132924.55513
2862,180910.57735
2863,145136.22259
2864,250304.44133
2865,151439.83716
2866,162784.62223
2867,99116.522757
2868,97469.01618
2869,117835.26804
2870,123018.57639
2871,79652.659842
2872,6276.5414266
2873,97533.57167
2874,149262.76883
2875,113117.68722
2876,154476.85634
2877,139752.85706
2878,183781.47982
2879,140270.43709
2880,110245.33656
2881,160130.63487
2882,191366.48811
2883,202187.97221
2884,183361.76138
2885,183924.60921
2886,239786.59674
2887,118877.20731
2888,134900.74357
2889,52473.258184
2890,62657.482237
2891,155863.79014
2892,54933.649666
2893,99854.346403
2894,55538.560479
2895,348022.87021
2896,299047.51809
2897,223093.4614
2898,163251.45025
2899,214004.86696
2900,147050.87024
2901,218602.74262
2902,198770.19266
2903,305530.6239
2904,356691.11099
2905,92033.520837
2906,199565.02208
2907,111856.67375
2908,116958.34728
2909,147446.67689
2910,69776.488003
2911,76163.607821
2912,140302.27606
2913,74707.259692
2914,77056.3807
2915,90799.446083
2916,71825.000693
2917,151276.70596
2918,113957.03694
2919,209881.12655
